ticker,dollar_adv_hist,price_warmup_med,volume_warmup_avg,adv_window,adv_asof
FCF,5887231.149673462,9.105000019073486,658966.6666666666,30.0,2020-04-13
FCFS,27582112.45918274,72.7400016784668,429666.6666666667,30.0,2020-04-13
FCN,70170779.58717346,117.19499969482422,600596.6666666666,30.0,2020-04-13
FCNCA,18211228.395080566,329.2350006103516,58496.66666666666,30.0,2020-04-13
FCPT,19985771.016597748,19.36999988555908,1069990.0,30.0,2020-04-13
FCX,258121506.4528942,7.180000066757202,34786473.333333336,30.0,2020-04-13
FDP,9951620.01094818,29.144999504089355,350253.3333333333,30.0,2020-04-13
FDS,125651290.8782959,259.1199951171875,496623.3333333333,30.0,2020-04-13
FDUS,2657879.985523224,7.200000047683716,356363.3333333333,30.0,2020-04-13
FDX,434914574.4380951,118.66499710083008,3862000.0,30.0,2020-04-13
FE,252625967.8779602,40.290000915527344,6167136.666666667,30.0,2020-04-13
FELE,11122148.344612122,47.68000030517578,259200.0,30.0,2020-04-13
FF,2198088.491868973,10.460000038146973,203100.0,30.0,2020-04-13
FFBC,11097834.019804,14.755000114440918,759830.0,30.0,2020-04-13
FFIC,2061907.0503234863,13.164999961853027,171740.0,30.0,2020-04-13
FFIN,23286620.1546669,26.114999771118164,958483.3333333334,30.0,2020-04-13
FFIV,110841319.60067748,108.80500030517578,1030306.6666666666,30.0,2020-04-13
FFWM,2181980.0364494324,10.5,238290.0,30.0,2020-04-13
FHB,29870470.252990723,17.575000762939453,1684363.3333333333,30.0,2020-04-13
FHI,22031901.795387268,19.0649995803833,1255536.6666666667,30.0,2020-04-13
FHN,75198501.63447857,8.539999961853027,8608506.666666666,30.0,2020-04-13
FIBK,11258674.706840515,28.5600004196167,382656.6666666667,30.0,2020-04-13
FICO,110214002.3727417,299.3450012207031,401843.3333333333,30.0,2020-04-13
FIS,704314717.755127,122.32999801635742,6031936.666666667,30.0,2020-04-13
FISI,1056686.0262870789,17.764999389648438,65910.0,30.0,2020-04-13
FISV,612924243.0042267,95.42499923706056,6692156.666666667,30.0,2020-04-13
FITB,172135772.701025,15.884999752044678,10920613.333333334,30.0,2020-04-13
FIVE,134027964.17388916,72.47999954223633,2038140.0,30.0,2020-04-13
FIVN,81653666.5550232,72.68999862670898,1223040.0,30.0,2020-04-13
FIX,12123260.307979584,35.10000038146973,378303.3333333333,30.0,2020-04-13
FIZZ,17837662.23449707,21.012499809265137,908520.0,30.0,2020-04-13
FLEX,51257676.173234224,6.333836078643799,8283465.933333334,30.0,2020-04-13
FLG,62475009.91963005,30.270000457763672,2162034.333333333,30.0,2020-04-13
FLGT,4044877.952861786,10.1850004196167,409906.6666666667,30.0,2020-04-13
FLO,42087162.83836365,21.93000030517578,2025276.6666666667,30.0,2020-04-13
FLR,26349463.476014137,6.640000104904175,4187230.0,30.0,2020-04-13
FLS,52041894.51885224,24.82999992370605,2082720.0,30.0,2020-04-13
FLWS,10154381.782960892,13.724999904632568,667593.3333333334,30.0,2020-04-13
FMBH,1250295.9980010986,23.43000030517578,56400.0,30.0,2020-04-13
FMC,115378906.9442749,79.34000015258789,1432646.6666666667,30.0,2020-04-13
FMNB,1666753.0007362366,11.710000038146973,142636.66666666666,30.0,2020-04-13
FMX,50617974.38621521,60.92499923706055,818886.6666666666,30.0,2020-04-13
FN,18875795.441627502,53.829999923706055,389703.3333333333,30.0,2020-04-13
FNB,25025524.45514202,7.365000009536743,3265713.333333333,30.0,2020-04-13
FND,70186079.26559448,33.75,2126686.6666666665,30.0,2020-04-13
FNF,105848815.3848648,24.965691566467285,3892579.433333333,30.0,2020-04-13
FNV,150627245.06988525,107.59000015258788,1513166.6666666667,30.0,2020-04-13
FOLD,34699073.8673687,9.279999732971191,3939700.0,30.0,2020-04-13
FOR,2047391.4764881132,12.355000019073486,190233.3333333333,30.0,2020-04-13
FORM,12641710.247421265,20.30500030517578,675270.0,30.0,2020-04-13
FORR,2211080.0247192383,28.24499988555908,78153.33333333333,30.0,2020-04-13
FOX,62077919.390296936,24.52500057220459,2530916.6666666665,30.0,2020-04-13
FOXA,142533143.3257103,25.09999942779541,6071036.666666667,30.0,2020-04-13
FOXF,20018145.901107788,48.09249877929688,423583.3333333333,30.0,2020-04-13
FPH,1541320.5483198166,5.070000171661377,418056.6666666667,30.0,2020-04-13
FPI,1085380.003118515,5.960000038146973,205063.3333333333,30.0,2020-04-13
FR,43218006.418037415,33.08999824523926,1413003.3333333333,30.0,2020-04-13
FRHC,1530390.9980297089,14.295000076293944,119876.66666666669,30.0,2020-04-13
FRME,9426800.09765625,26.94500064849853,331746.6666666667,30.0,2020-04-13
FRO,29764317.75381565,8.054999828338623,4342820.0,30.0,2020-04-13
FRPH,1060090.0436401367,20.59500026702881,54813.333333333336,30.0,2020-04-13
FRPT,34625976.57775879,62.954999923706055,579313.3333333334,30.0,2020-04-13
FRT,76216557.09609985,79.47999954223633,935156.6666666666,30.0,2020-04-13
FSK,21840720.220446587,12.78000020980835,1682801.6666666667,30.0,2020-04-13
FSLR,63062882.82775879,36.310001373291016,1857053.3333333333,30.0,2020-04-13
FSLY,37865210.80245972,18.13499927520752,2155836.6666666665,30.0,2020-04-13
FSP,3279765.993666649,5.494999885559082,613323.3333333334,30.0,2020-04-13
FSS,16635886.922168732,27.43000030517578,602923.3333333334,30.0,2020-04-13
FSV,8242334.203338623,79.48999786376953,112706.66666666669,30.0,2020-04-13
FTAI,8581992.312130928,7.61315107345581,1260183.3,30.0,2020-04-13
FTDR,29737092.483520508,35.435001373291016,916023.3333333334,30.0,2020-04-13
FTI,59003290.51519156,5.323660612106323,10349817.0,30.0,2020-04-13
FTNT,281718663.3105278,19.92799949645996,14886933.333333334,30.0,2020-04-13
FTS,35212676.18865967,37.43000030517578,959736.6666666666,30.0,2020-04-13
FTV,184346180.49237636,35.22905349731445,5417792.5,30.0,2020-04-13
FUL,20992234.25130844,28.30500030517578,749416.6666666666,30.0,2020-04-13
FULC,1027374.0201950072,11.06500005722046,115930.0,30.0,2020-04-13
FULT,19296782.13391304,11.779999732971191,1693643.3333333333,30.0,2020-04-13
FUN,31582174.97367859,20.854999542236328,1467300.0,30.0,2020-04-13
FVRR,9384591.88079834,24.75500011444092,406653.3333333333,30.0,2020-04-13
FWONA,6603361.204894066,22.810656547546387,326222.26666666666,30.0,2020-04-13
FWONK,69742242.60689259,24.25337600708008,2968647.3,30.0,2020-04-13
FWRD,10639723.95324707,50.079999923706055,240733.3333333333,30.0,2020-04-13
G,60577221.9575882,29.01000022888184,2290426.6666666665,30.0,2020-04-13
GABC,2787745.0600624084,27.0600004196167,106743.33333333331,30.0,2020-04-13
GAIN,3629838.564181328,8.5,433946.6666666667,30.0,2020-04-13
GAM,2555210.0657463074,27.90999984741211,99146.66666666669,30.0,2020-04-13
GAP,97748455.35340308,8.335000038146973,12625263.333333334,30.0,2020-04-13
GATX,24086873.75392914,60.44499969482422,406483.3333333333,30.0,2020-04-13
GBCI,15733559.999847412,33.05999946594238,553683.3333333334,30.0,2020-04-13
GBDC,21403304.381385803,12.218413829803469,1660620.0333333334,30.0,2020-04-13
GBX,10942517.84362793,17.16999912261963,719363.3333333334,30.0,2020-04-13
GCMG,1255488.4741306305,10.260000228881836,209316.66666666663,30.0,2020-04-13
GCO,11191830.215835571,14.68499994277954,673146.6666666666,30.0,2020-04-13
GD,376597079.7027588,133.3800048828125,2685310.0,30.0,2020-04-13
GDDY,140977150.03643036,57.73999977111816,2858706.6666666665,30.0,2020-04-13
GDEN,2448708.9470386505,6.625,452653.3333333333,30.0,2020-04-13
GDOT,29292677.56347656,25.770000457763672,1134380.0,30.0,2020-04-13
GDS,94857926.0787964,54.77499961853027,1797693.3333333333,30.0,2020-04-13
GE,850067291.1661949,36.209739685058594,22454336.83333333,30.0,2020-04-13
GEF,10234258.25214386,30.73499965667725,348473.3333333333,30.0,2020-04-13
GEN,159018241.50772095,18.574999809265137,8600623.333333334,30.0,2020-04-13
GEO,24539727.075719837,12.164999961853027,1898836.6666666667,30.0,2020-04-13
GFF,4180244.373559952,13.139999866485596,314983.3333333333,30.0,2020-04-13
GFL,19995430.25341034,15.130000114440918,2448310.3448275863,30.0,2020-04-13
GGG,55765774.02591705,46.545000076293945,1254540.0,30.0,2020-04-13
GH,75782070.67260742,67.0,1336186.6666666667,30.0,2020-04-13
GHC,15598172.889709473,354.20001220703125,44516.66666666666,30.0,2020-04-13
GIB,28441717.267227173,55.18000030517578,486736.6666666667,30.0,2020-04-13
GIC,1534722.9806900024,16.954999923706055,97173.33333333331,30.0,2020-04-13
GIII,13738240.10746479,8.569999933242798,1709763.3333333333,30.0,2020-04-13
GIL,24039971.117687225,14.045000076293944,1702800.0,30.0,2020-04-13
GILD,1705856129.9865725,74.36499786376953,23820220.0,30.0,2020-04-13
GILT,2873389.960575104,7.389999866485596,422266.6666666667,30.0,2020-04-13
GIS,367185762.9495621,53.88500022888184,7407483.333333333,30.0,2020-04-13
GKOS,31850084.01184082,33.34499931335449,1331126.6666666667,30.0,2020-04-13
GL,61274288.523864746,71.72500228881836,872453.3333333334,30.0,2020-04-13
GLAD,2530049.975633621,12.40999984741211,208028.3333333333,30.0,2020-04-13
GLDD,5036376.381373405,7.934999942779541,637920.0,30.0,2020-04-13
GLNG,16048584.909200668,7.464999914169311,2332240.0,30.0,2020-04-13
GLOB,42308494.90814209,92.56000137329102,472000.0,30.0,2020-04-13
GLPI,84432526.84354782,27.26000022888184,3343870.0,30.0,2020-04-13
GLRE,2425738.0500793457,6.240000009536743,414910.0,30.0,2020-04-13
GLW,159513220.18299103,20.960000038146973,8076640.0,30.0,2020-04-13
GM,480566316.02745056,21.434999465942383,21892516.666666668,30.0,2020-04-13
GMAB,10620320.89920044,20.38999938964844,562623.3333333334,30.0,2020-04-13
GMED,49998414.2168045,41.22500038146973,1324650.0,30.0,2020-04-13
GNK,1620084.976196289,5.679999828338623,301183.3333333333,30.0,2020-04-13
GNL,11958930.146217346,13.369999885559082,903386.6666666666,30.0,2020-04-13
GNPX,3856760.0,4930.0,1140.5,30.0,2020-04-13
GNRC,83776489.56298828,93.96500015258788,942663.3333333334,30.0,2020-04-13
GNTX,59841964.71643448,23.104999542236328,2638996.6666666665,30.0,2020-04-13
GO,36133886.64932251,33.40999984741211,1057936.6666666667,30.0,2020-04-13
GOLF,12189440.30418396,24.74499988555908,537670.0,30.0,2020-04-13
GOOG,3378039092.697144,58.11400032043457,59304600.0,30.0,2020-04-13
GOOGL,3787732590.9347534,58.12174987792969,66282466.66666666,30.0,2020-04-13
GOOS,48236559.85393524,20.054999351501465,2983260.0,30.0,2020-04-13
GOSS,4663669.930267334,10.25499963760376,472320.0,30.0,2020-04-13
GPC,106387813.10882568,70.15499877929688,1544450.0,30.0,2020-04-13
GPI,22212591.05567932,48.0049991607666,453303.3333333333,30.0,2020-04-13
GPK,56909359.48905945,12.269999980926514,5048606.666666667,30.0,2020-04-13
GPMT,9668639.7356987,5.490000009536743,3181646.6666666665,30.0,2020-04-13
GPN,506277202.2094727,147.25499725341797,3375653.333333333,30.0,2020-04-13
GPRK,2499261.960029602,8.649999618530273,312426.6666666667,30.0,2020-04-13
GRBK,1190519.9791908264,7.644999980926514,176966.66666666666,30.0,2020-04-13
GRC,2204037.018299103,29.06999969482422,78030.0,30.0,2020-04-13
GRMN,101619182.39631651,74.59500122070312,1332126.6666666667,30.0,2020-04-13
GRPN,11285061.078100204,17.300000190734863,1039255.3333333334,30.0,2020-04-13
GS,978503199.9633788,159.1449966430664,5726786.666666667,30.0,2020-04-13
GSBC,2587565.919685364,39.15999984741211,64420.0,30.0,2020-04-13
GSBD,6105088.982582092,13.134999752044678,526640.0,30.0,2020-04-13
GSHD,11568905.82332611,44.81500053405762,265750.0,30.0,2020-04-13
GT,49882872.373485565,6.255000114440918,7723470.0,30.0,2020-04-13
GTES,3022293.4939861298,7.474999904632568,420513.3333333333,30.0,2020-04-13
GTLS,22914055.98602295,27.054999351501465,929810.0,30.0,2020-04-13
GTN,17627612.4874115,11.085000038146973,1640063.3333333333,30.0,2020-04-13
GTY,5646046.46987915,23.175000190734863,279843.3333333333,30.0,2020-04-13
GVA,16429760.201072693,15.05999994277954,1186660.0,30.0,2020-04-13
GWRE,111488271.9795227,81.31999969482422,1369606.6666666667,30.0,2020-04-13
GWW,125639724.24545288,250.0999984741211,492593.3333333333,30.0,2020-04-13
GYRE,1030791.8076553344,66.82500076293945,14952.733333333334,30.0,2020-04-13
H,119051823.99139404,50.39999961853027,2329570.0,30.0,2020-04-13
HAE,63728513.00468445,99.03000259399414,684516.6666666666,30.0,2020-04-13
HAFC,3652515.015649796,10.550000190734863,326633.3333333333,30.0,2020-04-13
HAIN,32294677.56652832,24.86999988555908,1424590.0,30.0,2020-04-13
HAL,277015877.0259857,7.335000038146973,39155700.0,30.0,2020-04-13
HALO,30107380.128479004,17.380000114440918,1903276.6666666667,30.0,2020-04-13
HAS,131312038.0908966,67.77000045776367,2176116.6666666665,30.0,2020-04-13
HBAN,143704902.32844353,8.380000114440918,17771816.666666668,30.0,2020-04-13
HBCP,1015399.9828338624,24.335000038146973,43950.0,30.0,2020-04-13
HBNC,1766017.4674987793,9.81500005722046,182066.66666666663,30.0,2020-04-13
HCA,432145494.4618225,94.01000213623048,4159560.0,30.0,2020-04-13
HCAT,14111615.34538269,25.95499992370605,955876.6666666666,30.0,2020-04-13
HCC,16387673.460292816,12.264999866485596,1329086.6666666667,30.0,2020-04-13
HCI,2147865.479660034,39.2450008392334,55280.0,30.0,2020-04-13
HCKT,3099081.0216903687,12.625,263560.0,30.0,2020-04-13
HCSG,20462807.056999207,22.600000381469727,1111913.3333333333,30.0,2020-04-13
HD,1638183290.927124,191.80999755859372,9153443.333333334,30.0,2020-04-13
HDB,173376187.25357056,20.102499961853027,8865033.333333334,30.0,2020-04-13
HE,34401041.61643982,43.25,1043190.0,30.0,2020-04-13
HEI,97489454.3701172,78.60000228881836,1293760.0,30.0,2020-04-13
HEI-A,55566235.10017395,70.13500213623047,854733.3333333334,30.0,2020-04-13
HELE,37601128.80477905,137.21499633789062,286886.6666666667,30.0,2020-04-13
HESM,4550574.657392502,10.81500005722046,443260.0,30.0,2020-04-13
HFFG,1711125.5049228668,9.230000019073486,248863.3333333333,30.0,2020-04-13
HFWA,4943972.970867157,20.0649995803833,242100.0,30.0,2020-04-13
HGV,20657824.532556534,16.354999542236328,1244570.0,30.0,2020-04-13
HHH,33341894.874694824,53.50333786010742,652771.8666666667,30.0,2020-04-13
HIG,156479487.93735504,35.540000915527344,4492586.666666667,30.0,2020-04-13
HII,83995414.92385864,187.5649948120117,484533.3333333333,30.0,2020-04-13
HIW,39736003.07426453,35.619998931884766,1174143.3333333333,30.0,2020-04-13
HLF,53261853.368377686,29.31999969482422,1836143.3333333333,30.0,2020-04-13
HLI,31786334.677696228,50.02000045776367,674900.0,30.0,2020-04-13
HLIO,4805887.348175049,37.61499977111816,184633.3333333333,30.0,2020-04-13
HLIT,4353621.424508095,5.634999990463257,876733.3333333334,30.0,2020-04-13
HLNE,12587351.89819336,55.46000099182129,247413.3333333333,30.0,2020-04-13
HLT,590344768.5546875,69.27000045776367,8292666.666666667,30.0,2020-04-13
HMC,26563733.0991745,22.054999351501465,1347620.0,30.0,2020-04-13
HMN,9738909.724617004,34.57499885559082,279423.3333333333,30.0,2020-04-13
HNI,6288997.432899475,24.68000030517578,274673.3333333333,30.0,2020-04-13
HOFT,1317263.9854431152,14.84000015258789,91523.33333333331,30.0,2020-04-13
HOG,72409123.97842407,20.26000022888184,3728693.3333333335,30.0,2020-04-13
HOLX,136032400.0,35.47999954223633,3652566.6666666665,30.0,2020-04-13
HOMB,17170029.658317566,12.59000015258789,1315770.0,30.0,2020-04-13
HON,772294620.8648529,127.28086471557616,5874590.866666666,30.0,2020-04-13
HOPE,12069402.33244896,8.320000171661377,1303126.6666666667,30.0,2020-04-13
HOV,2390009.9819898605,9.589999675750732,260153.3333333333,30.0,2020-04-13
HP,61603452.770614624,17.1899995803833,3595163.333333333,30.0,2020-04-13
HPE,137669816.8577671,9.824999809265137,13890273.333333334,30.0,2020-04-13
HPK,2196243.907737732,10.440999984741213,590556.6666666666,30.0,2020-04-13
HPP,55660041.33491516,173.31999969482422,329040.9,30.0,2020-04-13
HPQ,260028959.52014923,15.845000267028809,15701556.666666666,30.0,2020-04-13
HQY,67842131.90689087,50.11000061035156,1359656.6666666667,30.0,2020-04-13
HR,53052983.8927269,29.09500026702881,1872203.3333333333,30.0,2020-04-13
HRB,66399440.7658577,14.869999885559082,4583116.666666667,30.0,2020-04-13
HRI,6828619.964790344,21.63999938964844,343023.3333333333,30.0,2020-04-13
HRL,152621312.0754242,45.0049991607666,3866816.6666666665,30.0,2020-04-13
HRTG,2298116.986513138,10.53499984741211,225160.0,30.0,2020-04-13
HRTX,21695970.04342079,12.375,1587836.6666666667,30.0,2020-04-13
HRZN,3184976.5502929688,8.610000133514404,378993.3333333333,30.0,2020-04-13
HSBC,226423743.3444023,28.86500072479248,7523326.666666667,30.0,2020-04-13
HSIC,132932158.26339722,51.89500045776367,2768923.333333333,30.0,2020-04-13
HST,176035455.95116615,11.269999980926514,17046253.333333332,30.0,2020-04-13
HSTM,5265334.114074707,23.90000057220459,240056.66666666663,30.0,2020-04-13
HSY,202177076.3519287,139.43500518798828,1618736.6666666667,30.0,2020-04-13
HTBK,2887106.469845772,7.700000047683716,370823.3333333333,30.0,2020-04-13
HTGC,17791929.00788784,8.434999942779541,1947333.3333333333,30.0,2020-04-13
HTH,13472284.777641296,15.69000005722046,799823.3333333334,30.0,2020-04-13
HTLD,8047204.098892212,17.914999961853027,482996.6666666667,30.0,2020-04-13
HTO,9406848.850250244,58.55499839782715,177793.33333333334,30.0,2020-04-13
HUBB,45693788.30586243,113.88999938964844,410803.2333333333,30.0,2020-04-13
HUBG,14761711.851882936,22.052499771118164,657080.0,30.0,2020-04-13
HUBS,146793845.37734985,133.80500030517578,1197276.6666666667,30.0,2020-04-13
HUM,678420397.6074219,312.57000732421875,2200976.6666666665,30.0,2020-04-13
HUN,44630824.97406006,15.06500005722046,3259143.333333333,30.0,2020-04-13
HURC,1091669.4653511047,27.210000038146973,43490.0,30.0,2020-04-13
HURN,8211275.958251953,46.44500160217285,173306.66666666666,30.0,2020-04-13
HVT,2338202.491474152,12.68499994277954,180413.3333333333,30.0,2020-04-13
HWC,23659887.889289856,20.05500030517578,1259473.3333333333,30.0,2020-04-13
HWKN,1511373.4588623047,17.227499961853027,91446.66666666669,30.0,2020-04-13
HWM,94732892.81571198,13.139999866485596,7036974.533333333,30.0,2020-04-13
HXL,67487165.07320404,37.84000015258789,1754876.6666666667,30.0,2020-04-13
HY,2408504.000854492,38.704999923706055,71666.66666666667,30.0,2020-04-13
HZO,2666475.9706497192,9.884999752044678,298386.6666666667,30.0,2020-04-13
IAC,237877562.61373135,32.10132598876953,8140702.366666666,30.0,2020-04-13
IART,39291553.01742554,43.46999931335449,961570.0,30.0,2020-04-13
IBCP,2401755.5367946625,13.160000324249268,168240.0,30.0,2020-04-13
IBIO,16687430.0,605.0,47863.23333333333,30.0,2020-04-13
IBKR,41323219.560432434,10.925000190734863,3811520.0,30.0,2020-04-13
IBM,841795887.3165131,106.98852920532228,8212519.033333333,30.0,2020-04-13
IBN,127140009.61933136,8.889999866485596,13663043.333333334,30.0,2020-04-13
IBOC,13684544.54984665,26.4399995803833,531323.3333333334,30.0,2020-04-13
IBP,15710141.09840393,41.48999977111816,392443.3333333333,30.0,2020-04-13
ICE,399570041.41044617,81.7750015258789,5240163.333333333,30.0,2020-04-13
ICFI,11177896.23413086,68.87999725341797,172510.0,30.0,2020-04-13
ICHR,9687565.20652771,20.960000038146973,501540.0,30.0,2020-04-13
ICLR,57145349.72000122,141.0050048828125,442343.3333333333,30.0,2020-04-13
ICUI,40401733.83789063,190.0800018310547,210433.3333333333,30.0,2020-04-13
IDA,35590680.56411743,91.24499893188477,432846.6666666667,30.0,2020-04-13
IDCC,12482674.712181091,44.72999954223633,305823.3333333333,30.0,2020-04-13
IDXX,196443816.2200928,241.6300048828125,952870.0,30.0,2020-04-13
IEP,10188176.82762146,49.22500038146973,219866.66666666663,30.0,2020-04-13
IESC,1092541.4929389954,17.945000648498535,59493.333333333336,30.0,2020-04-13
IEX,122560691.35093687,136.03500366210938,912430.0,30.0,2020-04-13
IFF,179253895.77903748,109.25,1674990.0,30.0,2020-04-13
IFS,1766347.0054626465,26.239999771118164,85346.66666666667,30.0,2020-04-13
IHRT,6495917.414140701,7.650000095367432,872900.0,30.0,2020-04-13
IIIN,1753310.508298874,13.80999994277954,144693.33333333334,30.0,2020-04-13
IIIV,5896008.923816681,20.269999504089355,293393.3333333333,30.0,2020-04-13
IIPR,44097449.8626709,72.23500061035156,680360.0,30.0,2020-04-13
ILMN,402287669.9508362,261.2840576171875,1689980.6666666667,30.0,2020-04-13
IMAX,15426955.708694458,10.429999828338625,1708430.0,30.0,2020-04-13
IMKTA,5314148.616027832,37.64499855041504,143396.66666666666,30.0,2020-04-13
IMMR,1875064.025092125,5.400000095367432,373176.6666666667,30.0,2020-04-13
IMO,17145837.071037292,12.09000015258789,1446160.0,30.0,2020-04-13
IMVT,1999424.9843597407,14.455000400543211,166456.66666666666,30.0,2020-04-13
IMXI,1523418.9937114716,8.529999732971191,226476.66666666663,30.0,2020-04-13
INCY,171369221.71287537,73.53499984741211,2382580.0,30.0,2020-04-13
INDB,17963669.605636597,64.1150016784668,300506.6666666667,30.0,2020-04-13
ING,68877750.79967976,5.805000066757202,12125760.0,30.0,2020-04-13
INGN,19633469.785690308,48.01499938964844,497943.3333333333,30.0,2020-04-13
INGR,47229884.70458984,76.65499877929688,646733.3333333334,30.0,2020-04-13
INMD,24726218.709659576,11.005000114440918,2371833.333333333,30.0,2020-04-13
INO,180408074.0197296,91.31999969482422,4001597.7,30.0,2020-04-13
INSG,19209674.89019394,62.0,389358.0,30.0,2020-04-13
INSM,24837149.047470093,17.960000038146973,1477296.6666666667,30.0,2020-04-13
INSP,29456160.01625061,59.08500099182129,552050.0,30.0,2020-04-13
INSW,13206548.604774475,20.565000534057617,668743.3333333334,30.0,2020-04-13
INTC,2204887973.4811783,54.125,40218086.66666666,30.0,2020-04-13
INTU,548325983.2977295,239.46499633789065,2241250.0,30.0,2020-04-13
INVA,10867921.67377472,11.885000228881836,1047563.3333333334,30.0,2020-04-13
INVH,131299796.38633728,21.52500057220459,5933073.333333333,30.0,2020-04-13
INVX,18962230.103874207,31.524999618530277,598206.6666666666,30.0,2020-04-13
IONS,54376178.97605896,49.07499885559082,1169490.0,30.0,2020-04-13
IOSP,10970356.952667236,69.53499984741211,148376.66666666666,30.0,2020-04-13
IOVA,60610188.10653687,29.940000534057617,2229873.333333333,30.0,2020-04-13
IP,141974641.11476135,29.573864936828613,4772342.0,30.0,2020-04-13
IPAR,6506747.619628906,46.04999923706055,140670.0,30.0,2020-04-13
IPGP,61299963.33312988,115.54999923706056,566706.6666666666,30.0,2020-04-13
IQV,274986083.9050293,112.99500274658205,2598980.0,30.0,2020-04-13
IR,141976466.92199707,23.489999771118164,9113950.0,30.0,2020-04-13
IRDM,23131422.81761169,22.61000061035156,1076110.0,30.0,2020-04-13
IRM,123211698.52199554,25.710000038146973,4584496.666666667,30.0,2020-04-13
IRT,12626183.452749252,9.335000038146973,1229263.3333333333,30.0,2020-04-13
IRTC,34356149.19662476,80.2599983215332,467483.3333333333,30.0,2020-04-13
IRWD,21777168.13192368,10.049999713897703,2027846.6666666667,30.0,2020-04-13
ISRG,587068381.6875458,164.15666961669922,4036660.0,30.0,2020-04-13
IT,134762611.56158447,103.56499862670898,1414693.3333333333,30.0,2020-04-13
ITGR,19660150.484848022,63.10000038146973,309826.6666666667,30.0,2020-04-13
ITIC,1105943.0030822754,129.40499877929688,9253.333333333334,30.0,2020-04-13
ITRI,20392445.80230713,58.02000045776367,351186.6666666667,30.0,2020-04-13
ITRN,1557818.955230713,15.225000381469728,130290.0,30.0,2020-04-13
ITT,45588429.16431427,46.209999084472656,1182803.3333333333,30.0,2020-04-13
ITW,336045180.4130554,150.76499938964844,2437846.6666666665,30.0,2020-04-13
IVR,47759291.205444336,53.14999961853027,1034512.3333333334,30.0,2020-04-13
IVZ,84360441.2121296,9.56500005722046,8419353.333333334,30.0,2020-04-13
J,123612207.66217612,66.34573364257812,1744430.9,30.0,2020-04-13
JACK,49222112.0973587,37.38500022888184,1384326.6666666667,30.0,2020-04-13
JAZZ,83926970.10993958,105.49499893188477,826220.0,30.0,2020-04-13
JBGS,28181757.27787018,30.93000030517578,1026196.6666666666,30.0,2020-04-13
JBHT,87507774.25079346,91.25,1046086.6666666666,30.0,2020-04-13
JBL,52243644.27728653,24.59000015258789,2183706.6666666665,30.0,2020-04-13
JBLU,155518355.71889877,9.510000228881836,15662520.0,30.0,2020-04-13
JBSS,7687414.139938354,77.0,109910.0,30.0,2020-04-13
JBTM,19703467.78488159,75.5099983215332,276073.3333333333,30.0,2020-04-13
JCI,286225387.9761696,28.789999961853027,9113196.666666666,30.0,2020-04-13
JEF,47243176.21344376,13.55162525177002,3153533.1,30.0,2020-04-13
JELD,10587111.264657974,10.614999771118164,1039423.3333333334,30.0,2020-04-13
JHG,31011453.85942459,15.515000343322754,1998333.3333333333,30.0,2020-04-13
JHX,1251206.9771289823,12.494999885559082,103776.66666666669,30.0,2020-04-13
JJSF,22739050.0,122.8650016784668,177950.0,30.0,2020-04-13
JKHY,132156320.78323364,156.20000457763672,887713.3333333334,30.0,2020-04-13
JLL,83028201.3847351,106.52000045776369,741553.3333333334,30.0,2020-04-13
JNJ,1871000671.3882449,134.22999572753906,14893250.0,30.0,2020-04-13
JOE,6324187.0054245,17.065000534057617,384906.6666666667,30.0,2020-04-13
JOUT,2775732.040786743,59.470001220703125,54566.66666666666,30.0,2020-04-13
JPM,2982647212.203598,92.58500289916992,31627780.0,30.0,2020-04-13
JRVR,6970935.512161255,34.470001220703125,211256.66666666663,30.0,2020-04-13
JYNT,2298074.9411582947,10.865000247955322,229200.0,30.0,2020-04-13
KAI,4618425.402832031,73.57500076293945,70326.66666666667,30.0,2020-04-13
KALA,13174206.0,369.25,41082.333333333336,30.0,2020-04-13
KALU,11795274.654579164,69.79999923706055,160493.33333333334,30.0,2020-04-13
KALV,1368619.0254211426,7.664999961853027,195300.0,30.0,2020-04-13
KB,8246988.151454926,26.78499984741211,314623.3333333333,30.0,2020-04-13
KBH,75240049.5013237,19.364999771118164,3859963.3333333335,30.0,2020-04-13
KBR,41038005.338811874,20.15499973297119,2306553.333333333,30.0,2020-04-13
KDP,134572184.49745178,24.480000495910645,5857353.333333333,30.0,2020-04-13
KELYA,3545065.0715351105,12.649999618530272,307633.3333333333,30.0,2020-04-13
KEP,2094420.544576645,7.835000038146973,278880.0,30.0,2020-04-13
KEX,35729087.96234131,43.71500015258789,841670.0,30.0,2020-04-13
KEY,204306098.4708309,10.829999923706056,17652876.666666668,30.0,2020-04-13
KEYS,193316686.3391876,87.5999984741211,2257343.333333333,30.0,2020-04-13
KFRC,5161402.541732788,26.20500087738037,207026.66666666663,30.0,2020-04-13
KFY,15672952.173423767,25.709999084472656,644553.3333333334,30.0,2020-04-13
KHC,280595596.32081985,24.56999969482422,11246716.666666666,30.0,2020-04-13
KIDS,7062562.5,38.92499923706055,172800.0,30.0,2020-04-13
KIM,87888227.19306946,10.615000247955322,8103820.0,30.0,2020-04-13
KKR,142137575.68178177,24.0600004196167,6174153.333333333,30.0,2020-04-13
KLAC,284713396.0571289,145.1449966430664,2101686.6666666665,30.0,2020-04-13
KLIC,9907525.311279297,21.22499942779541,539086.6666666666,30.0,2020-04-13
